bin.110.fa	Bacteria_98;Proteobacteria_84
bin.179.fa	Bacteria_95
bin.138.fa	Bacteria_97;Firmicutes_78;Clostridia_59;Clostridiales_100;Clostridiaceae_67
bin.96.fa	Bacteria_94;Firmicutes_82;Clostridia_83;Clostridiales_100
bin.124.fa	Bacteria_97;Proteobacteria_75;Alphaproteobacteria_52
bin.150.fa	Bacteria_91;Firmicutes_86;Clostridia_92;Clostridiales_99;Ruminococcaceae_65
bin.19.fa	Bacteria_98
bin.36.fa	uncultured organism_62
bin.122.fa	Bacteria_95;Proteobacteria_61
bin.95.fa	Bacteria_88;Firmicutes_54;Bacilli_67
bin.109.fa	Bacteria_98;Firmicutes_80;Clostridia_94;Clostridiales_100
bin.117.fa	Bacteria_91;Firmicutes_79;Clostridia_54;Clostridiales_100;Clostridiaceae_88
bin.75.fa	
bin.89.fa	Bacteria_96;Bacteroidetes_58;Bacteroidia_100;Bacteroidales_100;Bacteroidaceae_87
bin.135.fa	Bacteria_99;Firmicutes_84;Clostridia_87;Clostridiales_100;Lachnospiraceae_70
bin.171.fa	Bacteria_100;Bacteroidetes_99;Bacteroidia_100;Bacteroidales_100;Bacteroidaceae_100;Bacteroides_98;Bacteroides thetaiotaomicron_97
bin.127.fa	Bacteria_87;Firmicutes_78;Clostridia_89;Clostridiales_100
